"-20.000000","72465.898438"
"-20.000000","72459.898438"
"-20.000000","72468.898438"
"-20.000000","72456.898438"
"-20.000000","72479.898438"
"-20.000000","72445.898438"
"-19.000000","56679.500000"
"-19.000000","56649.500000"
"-19.000000","56677.500000"
"-19.000000","56651.500000"
"-19.000000","56679.500000"
"-19.000000","56649.500000"
"-18.000000","43528.300781"
"-18.000000","43525.300781"
"-18.000000","43546.300781"
"-18.000000","43531.300781"
"-18.000000","43549.300781"
"-18.000000","43543.300781"
"-17.000000","32775.101562"
"-17.000000","32766.101562"
"-17.000000","32761.101562"
"-17.000000","32767.101562"
"-17.000000","32769.101562"
"-17.000000","32770.101562"
"-16.000000","24072.900391"
"-16.000000","24052.900391"
"-16.000000","24081.900391"
"-16.000000","24043.900391"
"-16.000000","24065.900391"
"-16.000000","24059.900391"
"-15.000000","17152.900391"
"-15.000000","17146.900391"
"-15.000000","17140.900391"
"-15.000000","17146.900391"
"-15.000000","17152.900391"
"-15.000000","17140.900391"
"-14.000000","11776.500000"
"-14.000000","11752.500000"
"-14.000000","11780.500000"
"-14.000000","11748.500000"
"-14.000000","11775.500000"
"-14.000000","11753.500000"
"-13.000000","7670.299805"
"-13.000000","7672.299805"
"-13.000000","7688.299805"
"-13.000000","7671.299805"
"-13.000000","7686.299805"
"-13.000000","7687.299805"
"-12.000000","4664.100098"
"-12.000000","4676.100098"
"-12.000000","4672.100098"
"-12.000000","4684.100098"
"-12.000000","4672.100098"
"-12.000000","4676.100098"
"-11.000000","2557.899902"
"-11.000000","2543.899902"
"-11.000000","2565.899902"
"-11.000000","2553.899902"
"-11.000000","2547.899902"
"-11.000000","2535.899902"
"-10.000000","1128.900024"
"-10.000000","1132.900024"
"-10.000000","1128.900024"
"-10.000000","1139.900024"
"-10.000000","1121.900024"
"-10.000000","1132.900024"
"-9.000000","272.500000"
"-9.000000","236.500000"
"-9.000000","263.500000"
"-9.000000","245.500000"
"-9.000000","261.500000"
"-9.000000","247.500000"
"-8.000000","-234.699997"
"-8.000000","-207.699997"
"-8.000000","-229.699997"
"-8.000000","-202.699997"
"-8.000000","-231.699997"
"-8.000000","-205.699997"
"-7.000000","-422.899994"
"-7.000000","-418.899994"
"-7.000000","-396.899994"
"-7.000000","-411.899994"
"-7.000000","-400.899994"
"-7.000000","-407.899994"
"-6.000000","-420.100006"
"-6.000000","-422.100006"
"-6.000000","-402.100006"
"-6.000000","-440.100006"
"-6.000000","-417.100006"
"-6.000000","-425.100006"
"-5.000000","-331.100006"
"-5.000000","-353.100006"
"-5.000000","-339.100006"
"-5.000000","-317.100006"
"-5.000000","-318.100006"
"-5.000000","-352.100006"
"-4.000000","-200.500000"
"-4.000000","-230.500000"
"-4.000000","-205.500000"
"-4.000000","-225.500000"
"-4.000000","-202.500000"
"-4.000000","-228.500000"
"-3.000000","-106.699997"
"-3.000000","-106.699997"
"-3.000000","-117.699997"
"-3.000000","-95.699997"
"-3.000000","-100.699997"
"-3.000000","-112.699997"
"-2.000000","-17.900002"
"-2.000000","-49.900002"
"-2.000000","-20.900002"
"-2.000000","-46.900002"
"-2.000000","-31.900002"
"-2.000000","-35.900002"
"-1.000000","-19.100000"
"-1.000000","-13.100000"
"-1.000000","12.900000"
"-1.000000","6.900000"
"-1.000000","-2.100000"
"-1.000000","-4.100000"
"0.000000","-5.100000"
"0.000000","2.900000"
"0.000000","-6.100000"
"0.000000","3.900000"
"0.000000","3.900000"
"0.000000","-6.100000"
"1.000000","11.500000"
"1.000000","-2.500000"
"1.000000","20.500000"
"1.000000","-11.500000"
"1.000000","9.500000"
"1.000000","-0.500000"
"2.000000","56.300003"
"2.000000","78.300003"
"2.000000","52.300003"
"2.000000","74.300003"
"2.000000","59.300003"
"2.000000","71.300003"
"3.000000","237.100006"
"3.000000","248.100006"
"3.000000","267.100006"
"3.000000","235.100006"
"3.000000","256.100006"
"3.000000","269.100006"
"4.000000","656.900024"
"4.000000","652.900024"
"4.000000","659.900024"
"4.000000","649.900024"
"4.000000","668.900024"
"4.000000","640.900024"
"5.000000","1378.900024"
"5.000000","1386.900024"
"5.000000","1368.900024"
"5.000000","1396.900024"
"5.000000","1389.900024"
"5.000000","1375.900024"
"6.000000","2567.500000"
"6.000000","2561.500000"
"6.000000","2574.500000"
"6.000000","2554.500000"
"6.000000","2571.500000"
