"-10.000000","133.899994"
"-10.000000","127.899994"
"-10.000000","136.899994"
"-10.000000","124.899994"
"-10.000000","147.899994"
"-10.000000","113.899994"
"-9.000000","123.699997"
"-9.000000","95.699997"
"-9.000000","93.699997"
"-9.000000","93.699997"
"-9.000000","121.699997"
"-9.000000","123.699997"
"-8.000000","94.500000"
"-8.000000","82.500000"
"-8.000000","100.500000"
"-8.000000","76.500000"
"-8.000000","97.500000"
"-8.000000","79.500000"
"-7.000000","63.300003"
"-7.000000","68.300003"
"-7.000000","77.300003"
"-7.000000","69.300003"
"-7.000000","72.300003"
"-7.000000","71.300003"
"-6.000000","64.099998"
"-6.000000","44.099998"
"-6.000000","73.099998"
"-6.000000","35.099998"
"-6.000000","57.099998"
"-6.000000","51.099998"
"-5.000000","45.900002"
"-5.000000","33.900002"
"-5.000000","39.900002"
"-5.000000","39.900002"
"-5.000000","45.900002"
"-5.000000","33.900002"
"-4.000000","16.700001"
"-4.000000","11.700001"
"-4.000000","38.700001"
"-4.000000","15.700001"
"-4.000000","43.700001"
"-4.000000","39.700001"
"-3.000000","26.500000"
"-3.000000","10.500000"
"-3.000000","8.500000"
"-3.000000","9.500000"
"-3.000000","25.500000"
"-3.000000","24.500000"
"-2.000000","11.300000"
"-2.000000","7.300000"
"-2.000000","19.299999"
"-2.000000","-0.700000"
"-2.000000","11.300000"
"-2.000000","7.300000"
"-1.000000","18.100000"
"-1.000000","-3.900000"
"-1.000000","-11.900000"
"-1.000000","0.100000"
"-1.000000","6.100000"
"-1.000000","10.100000"
"0.000000","7.900000"
"0.000000","-10.100000"
"0.000000","0.900000"
"0.000000","-3.100000"
"0.000000","0.900000"
"0.000000","-3.100000"
"1.000000","3.700000"
"1.000000","-10.300000"
"1.000000","-12.300000"
"1.000000","5.700000"
"1.000000","-21.299999"
"1.000000","14.700000"
"2.000000","9.500000"
"2.000000","-16.500000"
"2.000000","12.500000"
"2.000000","-19.500000"
"2.000000","7.500000"
"2.000000","-14.500000"
"3.000000","-14.700000"
"3.000000","11.300000"
"3.000000","-10.700000"
"3.000000","7.300000"
"3.000000","0.300000"
"3.000000","-3.700000"
"4.000000","3.100000"
"4.000000","1.100000"
"4.000000","21.100000"
"4.000000","-16.900000"
"4.000000","6.100000"
"4.000000","-1.900000"
"5.000000","-10.100000"
"5.000000","3.900000"
"5.000000","11.900000"
"5.000000","24.900000"
"5.000000","25.900000"
"5.000000","-9.100000"
"6.000000","30.700001"
"6.000000","0.700000"
"6.000000","25.700001"
"6.000000","5.700000"
"6.000000","28.700001"
"6.000000","2.700000"
"7.000000","25.500000"
"7.000000","14.500000"
"7.000000","25.500000"
"7.000000","19.500000"
"7.000000","36.500000"
"7.000000","31.500000"
"8.000000","53.299999"
"8.000000","21.299999"
"8.000000","50.299999"
"8.000000","24.299999"
"8.000000","39.299999"
"8.000000","35.299999"
"9.000000","35.099998"
"9.000000","52.099998"
"9.000000","50.099998"
"9.000000","67.099998"
"9.000000","41.099998"
"9.000000","61.099998"
"10.000000","70.900002"
"10.000000","61.900002"
"10.000000","62.900002"
"10.000000","71.900002"
"10.000000","71.900002"
"10.000000","61.900002"
"11.000000","91.699997"
"11.000000","77.699997"
"11.000000","100.699997"
"11.000000","68.699997"
"11.000000","89.699997"
"11.000000","79.699997"
"12.000000","110.500000"
"12.000000","98.500000"
"12.000000","113.500000"
"12.000000","95.500000"
"12.000000","117.500000"
"12.000000","91.500000"
"13.000000","111.300003"
"13.000000","141.300003"
"13.000000","122.300003"
"13.000000","130.300003"
"13.000000","143.300003"
"13.000000","109.300003"
"14.000000","152.100006"
"14.000000","148.100006"
"14.000000","155.100006"
"14.000000","145.100006"
"14.000000","164.100006"
"14.000000","136.100006"
"15.000000","182.899994"
"15.000000","168.899994"
"15.000000","189.899994"
"15.000000","161.899994"
"15.000000","179.899994"
"15.000000","171.899994"
"16.000000","193.699997"
"16.000000","200.699997"
"16.000000","213.699997"
"16.000000","206.699997"
"16.000000","210.699997"
"16.000000","196.699997"
